region,x,y,z
Cerebellum-L,-32,-62,-60
Cerebellum-L,-34,-62,-60
Cerebellum-L,-36,-62,-60
Cerebellum-L,-38,-62,-60
Cerebellum-L,-4,-60,-60
Cerebellum-L,-6,-60,-60
Cerebellum-L,-8,-60,-60
Cerebellum-L,-10,-60,-60
Cerebellum-L,-20,-60,-60
Cerebellum-L,-22,-60,-60
Cerebellum-L,-24,-60,-60
Cerebellum-L,-26,-60,-60
Cerebellum-L,-28,-60,-60
Cerebellum-L,-30,-60,-60
Cerebellum-L,-32,-60,-60
Cerebellum-L,-34,-60,-60
Cerebellum-L,-36,-60,-60
Cerebellum-L,-38,-60,-60
Cerebellum-L,-2,-58,-60
Cerebellum-L,-4,-58,-60
Cerebellum-L,-6,-58,-60
Cerebellum-L,-8,-58,-60
Cerebellum-L,-10,-58,-60
Cerebellum-L,-12,-58,-60
Cerebellum-L,-14,-58,-60
Cerebellum-L,-16,-58,-60
Cerebellum-L,-18,-58,-60
Cerebellum-L,-20,-58,-60
Cerebellum-L,-22,-58,-60
Cerebellum-L,-24,-58,-60
Cerebellum-L,-26,-58,-60
Cerebellum-L,-28,-58,-60
Cerebellum-L,-30,-58,-60
Cerebellum-L,-32,-58,-60
Cerebellum-L,-34,-58,-60
Cerebellum-L,-36,-58,-60
Cerebellum-L,-38,-58,-60
Cerebellum-L,-2,-56,-60
Cerebellum-L,-4,-56,-60
Cerebellum-L,-6,-56,-60
Cerebellum-L,-8,-56,-60
Cerebellum-L,-10,-56,-60
Cerebellum-L,-12,-56,-60
Cerebellum-L,-14,-56,-60
Cerebellum-L,-16,-56,-60
Cerebellum-L,-18,-56,-60
Cerebellum-L,-20,-56,-60
Cerebellum-L,-22,-56,-60
Cerebellum-L,-24,-56,-60
Cerebellum-L,-26,-56,-60
Cerebellum-L,-28,-56,-60
Cerebellum-L,-30,-56,-60
Cerebellum-L,-32,-56,-60
Cerebellum-L,-34,-56,-60
Cerebellum-L,-36,-56,-60
Cerebellum-L,-38,-56,-60
Cerebellum-L,-4,-54,-60
Cerebellum-L,-6,-54,-60
Cerebellum-L,-8,-54,-60
Cerebellum-L,-10,-54,-60
Cerebellum-L,-12,-54,-60
Cerebellum-L,-14,-54,-60
Cerebellum-L,-16,-54,-60
Cerebellum-L,-18,-54,-60
Cerebellum-L,-20,-54,-60
Cerebellum-L,-22,-54,-60
Cerebellum-L,-24,-54,-60
Cerebellum-L,-26,-54,-60
Cerebellum-L,-28,-54,-60
Cerebellum-L,-30,-54,-60
Cerebellum-L,-32,-54,-60
Cerebellum-L,-34,-54,-60
Cerebellum-L,-36,-54,-60
Cerebellum-L,-4,-52,-60
Cerebellum-L,-6,-52,-60
Cerebellum-L,-8,-52,-60
Cerebellum-L,-10,-52,-60
Cerebellum-L,-12,-52,-60
Cerebellum-L,-14,-52,-60
Cerebellum-L,-16,-52,-60
Cerebellum-L,-18,-52,-60
Cerebellum-L,-20,-52,-60
Cerebellum-L,-30,-52,-60
Cerebellum-L,-32,-52,-60
Cerebellum-L,-6,-50,-60
Cerebellum-L,-8,-50,-60
Cerebellum-L,-10,-50,-60
Cerebellum-L,-12,-50,-60
Cerebellum-L,-14,-50,-60
Cerebellum-L,-16,-50,-60
Cerebellum-L,-18,-50,-60
Cerebellum-L,-20,-50,-60
Cerebellum-L,-8,-48,-60
Cerebellum-L,-10,-48,-60
Cerebellum-L,-12,-48,-60
Cerebellum-L,-14,-48,-60
Cerebellum-L,-16,-48,-60
Cerebellum-L,-18,-48,-60
Cerebellum-L,-20,-48,-60
Cerebellum-L,-10,-46,-60
Cerebellum-L,-12,-46,-60
Cerebellum-L,-14,-46,-60
Cerebellum-L,-16,-46,-60
Cerebellum-L,-18,-46,-60
Cerebellum-L,-10,-44,-60
Cerebellum-L,-12,-44,-60
Cerebellum-L,-14,-44,-60
Cerebellum-L,-16,-44,-60
Cerebellum-L,-18,-44,-60
Cerebellum-L,-14,-42,-60
Cerebellum-L,-16,-42,-60
Cerebellum-L,-24,-72,-58
Cerebellum-L,-26,-72,-58
Cerebellum-L,-28,-72,-58
Cerebellum-L,-30,-72,-58
Cerebellum-L,-18,-70,-58
Cerebellum-L,-20,-70,-58
Cerebellum-L,-22,-70,-58
Cerebellum-L,-24,-70,-58
Cerebellum-L,-26,-70,-58
Cerebellum-L,-28,-70,-58
Cerebellum-L,-30,-70,-58
Cerebellum-L,-32,-70,-58
Cerebellum-L,-34,-70,-58
Cerebellum-L,-16,-68,-58
Cerebellum-L,-18,-68,-58
Cerebellum-L,-20,-68,-58
Cerebellum-L,-22,-68,-58
Cerebellum-L,-24,-68,-58
Cerebellum-L,-26,-68,-58
Cerebellum-L,-28,-68,-58
Cerebellum-L,-30,-68,-58
Cerebellum-L,-32,-68,-58
Cerebellum-L,-34,-68,-58
Cerebellum-L,-36,-68,-58
Cerebellum-L,-38,-68,-58
Cerebellum-L,-16,-66,-58
Cerebellum-L,-18,-66,-58
Cerebellum-L,-20,-66,-58
Cerebellum-L,-22,-66,-58
Cerebellum-L,-24,-66,-58
Cerebellum-L,-26,-66,-58
Cerebellum-L,-28,-66,-58
Cerebellum-L,-30,-66,-58
Cerebellum-L,-32,-66,-58
Cerebellum-L,-34,-66,-58
Cerebellum-L,-36,-66,-58
Cerebellum-L,-38,-66,-58
Cerebellum-L,-16,-64,-58
Cerebellum-L,-18,-64,-58
Cerebellum-L,-20,-64,-58
Cerebellum-L,-22,-64,-58
Cerebellum-L,-24,-64,-58
Cerebellum-L,-26,-64,-58
Cerebellum-L,-28,-64,-58
Cerebellum-L,-30,-64,-58
Cerebellum-L,-32,-64,-58
Cerebellum-L,-34,-64,-58
Cerebellum-L,-36,-64,-58
Cerebellum-L,-38,-64,-58
Cerebellum-L,-40,-64,-58
Cerebellum-L,-4,-62,-58
Cerebellum-L,-6,-62,-58
Cerebellum-L,-8,-62,-58
Cerebellum-L,-10,-62,-58
Cerebellum-L,-14,-62,-58
Cerebellum-L,-16,-62,-58
Cerebellum-L,-18,-62,-58
Cerebellum-L,-20,-62,-58
Cerebellum-L,-22,-62,-58
Cerebellum-L,-24,-62,-58
Cerebellum-L,-26,-62,-58
Cerebellum-L,-28,-62,-58
Cerebellum-L,-30,-62,-58
Cerebellum-L,-32,-62,-58
Cerebellum-L,-34,-62,-58
Cerebellum-L,-36,-62,-58
Cerebellum-L,-38,-62,-58
Cerebellum-L,-40,-62,-58
Cerebellum-L,-2,-60,-58
Cerebellum-L,-4,-60,-58
Cerebellum-L,-6,-60,-58
Cerebellum-L,-8,-60,-58
Cerebellum-L,-10,-60,-58
Cerebellum-L,-12,-60,-58
Cerebellum-L,-14,-60,-58
Cerebellum-L,-16,-60,-58
Cerebellum-L,-18,-60,-58
Cerebellum-L,-20,-60,-58
Cerebellum-L,-22,-60,-58
Cerebellum-L,-24,-60,-58
Cerebellum-L,-26,-60,-58
Cerebellum-L,-28,-60,-58
Cerebellum-L,-30,-60,-58
Cerebellum-L,-32,-60,-58
Cerebellum-L,-34,-60,-58
Cerebellum-L,-36,-60,-58
Cerebellum-L,-38,-60,-58
Cerebellum-L,-40,-60,-58
Cerebellum-L,-2,-58,-58
Cerebellum-L,-4,-58,-58
Cerebellum-L,-6,-58,-58
Cerebellum-L,-8,-58,-58
Cerebellum-L,-10,-58,-58
Cerebellum-L,-12,-58,-58
Cerebellum-L,-14,-58,-58
Cerebellum-L,-16,-58,-58
Cerebellum-L,-18,-58,-58
Cerebellum-L,-20,-58,-58
Cerebellum-L,-22,-58,-58
Cerebellum-L,-24,-58,-58
Cerebellum-L,-26,-58,-58
Cerebellum-L,-28,-58,-58
Cerebellum-L,-30,-58,-58
Cerebellum-L,-32,-58,-58
Cerebellum-L,-34,-58,-58
Cerebellum-L,-36,-58,-58
Cerebellum-L,-38,-58,-58
Cerebellum-L,-40,-58,-58
Cerebellum-L,-2,-56,-58
Cerebellum-L,-4,-56,-58
Cerebellum-L,-6,-56,-58
Cerebellum-L,-8,-56,-58
Cerebellum-L,-10,-56,-58
Cerebellum-L,-12,-56,-58
Cerebellum-L,-14,-56,-58
Cerebellum-L,-16,-56,-58
Cerebellum-L,-18,-56,-58
Cerebellum-L,-20,-56,-58
Cerebellum-L,-22,-56,-58
Cerebellum-L,-24,-56,-58
Cerebellum-L,-26,-56,-58
Cerebellum-L,-28,-56,-58
Cerebellum-L,-30,-56,-58
Cerebellum-L,-32,-56,-58
Cerebellum-L,-34,-56,-58
Cerebellum-L,-36,-56,-58
Cerebellum-L,-38,-56,-58
Cerebellum-L,-40,-56,-58
Cerebellum-L,-2,-54,-58
Cerebellum-L,-4,-54,-58
Cerebellum-L,-6,-54,-58
Cerebellum-L,-8,-54,-58
Cerebellum-L,-10,-54,-58
Cerebellum-L,-12,-54,-58
Cerebellum-L,-14,-54,-58
Cerebellum-L,-16,-54,-58
Cerebellum-L,-18,-54,-58
Cerebellum-L,-20,-54,-58
Cerebellum-L,-22,-54,-58
Cerebellum-L,-24,-54,-58
Cerebellum-L,-26,-54,-58
Cerebellum-L,-28,-54,-58
Cerebellum-L,-30,-54,-58
Cerebellum-L,-32,-54,-58
Cerebellum-L,-34,-54,-58
Cerebellum-L,-36,-54,-58
Cerebellum-L,-38,-54,-58
Cerebellum-L,-4,-52,-58
Cerebellum-L,-6,-52,-58
Cerebellum-L,-8,-52,-58
Cerebellum-L,-10,-52,-58
Cerebellum-L,-12,-52,-58
Cerebellum-L,-14,-52,-58
Cerebellum-L,-16,-52,-58
Cerebellum-L,-18,-52,-58
Cerebellum-L,-20,-52,-58
Cerebellum-L,-22,-52,-58
Cerebellum-L,-24,-52,-58
Cerebellum-L,-26,-52,-58
Cerebellum-L,-28,-52,-58
Cerebellum-L,-30,-52,-58
Cerebellum-L,-32,-52,-58
Cerebellum-L,-34,-52,-58
Cerebellum-L,-36,-52,-58
Cerebellum-L,-38,-52,-58
Cerebellum-L,-6,-50,-58
Cerebellum-L,-8,-50,-58
Cerebellum-L,-10,-50,-58
Cerebellum-L,-12,-50,-58
Cerebellum-L,-14,-50,-58
Cerebellum-L,-16,-50,-58
Cerebellum-L,-18,-50,-58
Cerebellum-L,-20,-50,-58
Cerebellum-L,-22,-50,-58
Cerebellum-L,-24,-50,-58
Cerebellum-L,-26,-50,-58
Cerebellum-L,-28,-50,-58
Cerebellum-L,-30,-50,-58
Cerebellum-L,-32,-50,-58
Cerebellum-L,-34,-50,-58
Cerebellum-L,-36,-50,-58
Cerebellum-L,-6,-48,-58
Cerebellum-L,-8,-48,-58
Cerebellum-L,-10,-48,-58
Cerebellum-L,-12,-48,-58
Cerebellum-L,-14,-48,-58
Cerebellum-L,-16,-48,-58
Cerebellum-L,-18,-48,-58
Cerebellum-L,-20,-48,-58
Cerebellum-L,-22,-48,-58
Cerebellum-L,-24,-48,-58
Cerebellum-L,-26,-48,-58
Cerebellum-L,-28,-48,-58
Cerebellum-L,-30,-48,-58
Cerebellum-L,-32,-48,-58
Cerebellum-L,-34,-48,-58
Cerebellum-L,-10,-46,-58
Cerebellum-L,-12,-46,-58
Cerebellum-L,-14,-46,-58
Cerebellum-L,-16,-46,-58
Cerebellum-L,-18,-46,-58
Cerebellum-L,-20,-46,-58
Cerebellum-L,-22,-46,-58
Cerebellum-L,-24,-46,-58
Cerebellum-L,-26,-46,-58
Cerebellum-L,-28,-46,-58
Cerebellum-L,-10,-44,-58
Cerebellum-L,-12,-44,-58
Cerebellum-L,-14,-44,-58
Cerebellum-L,-16,-44,-58
Cerebellum-L,-18,-44,-58
Cerebellum-L,-20,-44,-58
Cerebellum-L,-22,-44,-58
Cerebellum-L,-12,-42,-58
Cerebellum-L,-14,-42,-58
Cerebellum-L,-16,-42,-58
Cerebellum-L,-18,-42,-58
Cerebellum-L,-14,-40,-58
Cerebellum-L,-20,-76,-56
Cerebellum-L,-22,-76,-56
Cerebellum-L,-24,-76,-56
Cerebellum-L,-26,-76,-56
Cerebellum-L,-28,-76,-56
Cerebellum-L,-30,-76,-56
Cerebellum-L,-18,-74,-56
Cerebellum-L,-20,-74,-56
Cerebellum-L,-22,-74,-56
Cerebellum-L,-24,-74,-56
Cerebellum-L,-26,-74,-56
Cerebellum-L,-28,-74,-56
Cerebellum-L,-30,-74,-56
Cerebellum-L,-32,-74,-56
Cerebellum-L,-34,-74,-56
Cerebellum-L,-14,-72,-56
Cerebellum-L,-16,-72,-56
Cerebellum-L,-18,-72,-56
Cerebellum-L,-20,-72,-56
Cerebellum-L,-22,-72,-56
Cerebellum-L,-24,-72,-56
Cerebellum-L,-26,-72,-56
Cerebellum-L,-28,-72,-56
Cerebellum-L,-30,-72,-56
Cerebellum-L,-32,-72,-56
Cerebellum-L,-34,-72,-56
Cerebellum-L,-36,-72,-56
Cerebellum-L,-12,-70,-56
Cerebellum-L,-14,-70,-56
Cerebellum-L,-16,-70,-56
Cerebellum-L,-18,-70,-56
Cerebellum-L,-20,-70,-56
Cerebellum-L,-22,-70,-56
Cerebellum-L,-24,-70,-56
Cerebellum-L,-26,-70,-56
Cerebellum-L,-28,-70,-56
Cerebellum-L,-30,-70,-56
Cerebellum-L,-32,-70,-56
Cerebellum-L,-34,-70,-56
Cerebellum-L,-36,-70,-56
Cerebellum-L,-38,-70,-56
Cerebellum-L,-12,-68,-56
Cerebellum-L,-14,-68,-56
Cerebellum-L,-16,-68,-56
Cerebellum-L,-18,-68,-56
Cerebellum-L,-20,-68,-56
Cerebellum-L,-22,-68,-56
Cerebellum-L,-24,-68,-56
Cerebellum-L,-26,-68,-56
Cerebellum-L,-28,-68,-56
Cerebellum-L,-30,-68,-56
Cerebellum-L,-32,-68,-56
Cerebellum-L,-34,-68,-56
Cerebellum-L,-36,-68,-56
Cerebellum-L,-38,-68,-56
Cerebellum-L,-40,-68,-56
Cerebellum-L,-12,-66,-56
Cerebellum-L,-14,-66,-56
Cerebellum-L,-16,-66,-56
Cerebellum-L,-18,-66,-56
Cerebellum-L,-20,-66,-56
Cerebellum-L,-22,-66,-56
Cerebellum-L,-24,-66,-56
Cerebellum-L,-26,-66,-56
Cerebellum-L,-28,-66,-56
Cerebellum-L,-30,-66,-56
Cerebellum-L,-32,-66,-56
Cerebellum-L,-34,-66,-56
Cerebellum-L,-36,-66,-56
Cerebellum-L,-38,-66,-56
Cerebellum-L,-40,-66,-56
Cerebellum-L,-42,-66,-56
Cerebellum-L,-4,-64,-56
Cerebellum-L,-6,-64,-56
Cerebellum-L,-10,-64,-56
Cerebellum-L,-12,-64,-56
Cerebellum-L,-14,-64,-56
Cerebellum-L,-16,-64,-56
Cerebellum-L,-18,-64,-56
Cerebellum-L,-20,-64,-56
Cerebellum-L,-22,-64,-56
Cerebellum-L,-24,-64,-56
Cerebellum-L,-26,-64,-56
Cerebellum-L,-28,-64,-56
Cerebellum-L,-30,-64,-56
Cerebellum-L,-32,-64,-56
Cerebellum-L,-34,-64,-56
Cerebellum-L,-36,-64,-56
Cerebellum-L,-38,-64,-56
Cerebellum-L,-40,-64,-56
Cerebellum-L,-42,-64,-56
Cerebellum-L,-2,-62,-56
Cerebellum-L,-4,-62,-56
Cerebellum-L,-6,-62,-56
Cerebellum-L,-8,-62,-56
Cerebellum-L,-10,-62,-56
Cerebellum-L,-12,-62,-56
Cerebellum-L,-14,-62,-56
Cerebellum-L,-16,-62,-56
Cerebellum-L,-18,-62,-56
Cerebellum-L,-20,-62,-56
Cerebellum-L,-22,-62,-56
Cerebellum-L,-24,-62,-56
Cerebellum-L,-26,-62,-56
Cerebellum-L,-28,-62,-56
Cerebellum-L,-30,-62,-56
Cerebellum-L,-32,-62,-56
Cerebellum-L,-34,-62,-56
Cerebellum-L,-36,-62,-56
Cerebellum-L,-38,-62,-56
Cerebellum-L,-40,-62,-56
Cerebellum-L,-42,-62,-56
Cerebellum-L,-2,-60,-56
Cerebellum-L,-4,-60,-56
Cerebellum-L,-6,-60,-56
Cerebellum-L,-8,-60,-56
Cerebellum-L,-10,-60,-56
Cerebellum-L,-12,-60,-56
Cerebellum-L,-14,-60,-56
Cerebellum-L,-16,-60,-56
Cerebellum-L,-18,-60,-56
Cerebellum-L,-20,-60,-56
Cerebellum-L,-22,-60,-56
Cerebellum-L,-24,-60,-56
Cerebellum-L,-26,-60,-56
Cerebellum-L,-28,-60,-56
Cerebellum-L,-30,-60,-56
Cerebellum-L,-32,-60,-56
Cerebellum-L,-34,-60,-56
Cerebellum-L,-36,-60,-56
Cerebellum-L,-38,-60,-56
Cerebellum-L,-40,-60,-56
Cerebellum-L,-42,-60,-56
Cerebellum-L,-44,-60,-56
Cerebellum-L,-2,-58,-56
Cerebellum-L,-4,-58,-56
Cerebellum-L,-6,-58,-56
Cerebellum-L,-8,-58,-56
Cerebellum-L,-10,-58,-56
Cerebellum-L,-12,-58,-56
Cerebellum-L,-14,-58,-56
Cerebellum-L,-16,-58,-56
Cerebellum-L,-18,-58,-56
Cerebellum-L,-20,-58,-56
Cerebellum-L,-22,-58,-56
Cerebellum-L,-24,-58,-56
Cerebellum-L,-26,-58,-56
Cerebellum-L,-28,-58,-56
Cerebellum-L,-30,-58,-56
Cerebellum-L,-32,-58,-56
Cerebellum-L,-34,-58,-56
Cerebellum-L,-36,-58,-56
Cerebellum-L,-38,-58,-56
Cerebellum-L,-40,-58,-56
Cerebellum-L,-42,-58,-56
Cerebellum-L,-44,-58,-56
Cerebellum-L,-2,-56,-56
Cerebellum-L,-4,-56,-56
Cerebellum-L,-6,-56,-56
Cerebellum-L,-8,-56,-56
Cerebellum-L,-10,-56,-56
Cerebellum-L,-12,-56,-56
Cerebellum-L,-14,-56,-56
Cerebellum-L,-16,-56,-56
Cerebellum-L,-18,-56,-56
Cerebellum-L,-20,-56,-56
Cerebellum-L,-22,-56,-56
Cerebellum-L,-24,-56,-56
Cerebellum-L,-26,-56,-56
Cerebellum-L,-28,-56,-56
Cerebellum-L,-30,-56,-56
Cerebellum-L,-32,-56,-56
Cerebellum-L,-34,-56,-56
Cerebellum-L,-36,-56,-56
Cerebellum-L,-38,-56,-56
Cerebellum-L,-40,-56,-56
Cerebellum-L,-42,-56,-56
Cerebellum-L,-44,-56,-56
Cerebellum-L,-2,-54,-56
Cerebellum-L,-4,-54,-56
Cerebellum-L,-6,-54,-56
Cerebellum-L,-8,-54,-56
Cerebellum-L,-10,-54,-56
Cerebellum-L,-12,-54,-56
Cerebellum-L,-14,-54,-56
Cerebellum-L,-16,-54,-56
Cerebellum-L,-18,-54,-56
Cerebellum-L,-20,-54,-56
Cerebellum-L,-22,-54,-56
Cerebellum-L,-24,-54,-56
Cerebellum-L,-26,-54,-56
Cerebellum-L,-28,-54,-56
Cerebellum-L,-30,-54,-56
Cerebellum-L,-32,-54,-56
Cerebellum-L,-34,-54,-56
Cerebellum-L,-36,-54,-56
Cerebellum-L,-38,-54,-56
Cerebellum-L,-40,-54,-56
Cerebellum-L,-42,-54,-56
Cerebellum-L,-44,-54,-56
Cerebellum-L,-2,-52,-56
Cerebellum-L,-4,-52,-56
Cerebellum-L,-6,-52,-56
Cerebellum-L,-8,-52,-56
Cerebellum-L,-10,-52,-56
Cerebellum-L,-12,-52,-56
Cerebellum-L,-14,-52,-56
Cerebellum-L,-16,-52,-56
Cerebellum-L,-18,-52,-56
Cerebellum-L,-20,-52,-56
Cerebellum-L,-22,-52,-56
Cerebellum-L,-24,-52,-56
Cerebellum-L,-26,-52,-56
Cerebellum-L,-28,-52,-56
Cerebellum-L,-30,-52,-56
Cerebellum-L,-32,-52,-56
Cerebellum-L,-34,-52,-56
Cerebellum-L,-36,-52,-56
Cerebellum-L,-38,-52,-56
Cerebellum-L,-40,-52,-56
Cerebellum-L,-42,-52,-56
Cerebellum-L,-4,-50,-56
Cerebellum-L,-6,-50,-56
Cerebellum-L,-8,-50,-56
Cerebellum-L,-10,-50,-56
Cerebellum-L,-12,-50,-56
Cerebellum-L,-14,-50,-56
Cerebellum-L,-16,-50,-56
Cerebellum-L,-18,-50,-56
Cerebellum-L,-20,-50,-56
Cerebellum-L,-22,-50,-56
Cerebellum-L,-24,-50,-56
Cerebellum-L,-26,-50,-56
Cerebellum-L,-28,-50,-56
Cerebellum-L,-30,-50,-56
Cerebellum-L,-32,-50,-56
Cerebellum-L,-34,-50,-56
Cerebellum-L,-36,-50,-56
Cerebellum-L,-38,-50,-56
Cerebellum-L,-40,-50,-56
Cerebellum-L,-6,-48,-56
Cerebellum-L,-8,-48,-56
Cerebellum-L,-10,-48,-56
Cerebellum-L,-12,-48,-56
Cerebellum-L,-14,-48,-56
Cerebellum-L,-16,-48,-56
Cerebellum-L,-18,-48,-56
Cerebellum-L,-20,-48,-56
Cerebellum-L,-22,-48,-56
Cerebellum-L,-24,-48,-56
Cerebellum-L,-26,-48,-56
Cerebellum-L,-28,-48,-56
Cerebellum-L,-30,-48,-56
Cerebellum-L,-32,-48,-56
Cerebellum-L,-34,-48,-56
Cerebellum-L,-36,-48,-56
Cerebellum-L,-38,-48,-56
Cerebellum-L,-10,-46,-56
Cerebellum-L,-12,-46,-56
Cerebellum-L,-14,-46,-56
Cerebellum-L,-16,-46,-56
Cerebellum-L,-18,-46,-56
Cerebellum-L,-20,-46,-56
Cerebellum-L,-22,-46,-56
Cerebellum-L,-24,-46,-56
Cerebellum-L,-26,-46,-56
Cerebellum-L,-28,-46,-56
Cerebellum-L,-30,-46,-56
Cerebellum-L,-32,-46,-56
Cerebellum-L,-34,-46,-56
Cerebellum-L,-36,-46,-56
Cerebellum-L,-10,-44,-56
Cerebellum-L,-12,-44,-56
Cerebellum-L,-14,-44,-56
Cerebellum-L,-16,-44,-56
Cerebellum-L,-18,-44,-56
Cerebellum-L,-20,-44,-56
Cerebellum-L,-22,-44,-56
Cerebellum-L,-24,-44,-56
Cerebellum-L,-26,-44,-56
Cerebellum-L,-28,-44,-56
Cerebellum-L,-30,-44,-56
Cerebellum-L,-32,-44,-56
Cerebellum-L,-12,-42,-56
Cerebellum-L,-14,-42,-56
Cerebellum-L,-16,-42,-56
Cerebellum-L,-18,-42,-56
Cerebellum-L,-20,-42,-56
Cerebellum-L,-22,-42,-56
Cerebellum-L,-24,-42,-56
Cerebellum-L,-14,-40,-56
Cerebellum-L,-16,-40,-56
Cerebellum-L,-18,-40,-56
Cerebellum-L,-20,-40,-56
Cerebellum-L,-22,-40,-56
Cerebellum-L,-16,-78,-54
Cerebellum-L,-18,-78,-54
Cerebellum-L,-20,-78,-54
Cerebellum-L,-22,-78,-54
Cerebellum-L,-24,-78,-54
Cerebellum-L,-26,-78,-54
Cerebellum-L,-28,-78,-54
Cerebellum-L,-30,-78,-54
Cerebellum-L,-14,-76,-54
Cerebellum-L,-16,-76,-54
Cerebellum-L,-18,-76,-54
Cerebellum-L,-20,-76,-54
Cerebellum-L,-22,-76,-54
Cerebellum-L,-24,-76,-54
Cerebellum-L,-26,-76,-54
Cerebellum-L,-28,-76,-54
Cerebellum-L,-30,-76,-54
Cerebellum-L,-32,-76,-54
Cerebellum-L,-34,-76,-54
Cerebellum-L,-12,-74,-54
Cerebellum-L,-14,-74,-54
Cerebellum-L,-16,-74,-54
Cerebellum-L,-18,-74,-54
Cerebellum-L,-20,-74,-54
Cerebellum-L,-22,-74,-54
Cerebellum-L,-24,-74,-54
Cerebellum-L,-26,-74,-54
Cerebellum-L,-28,-74,-54
Cerebellum-L,-30,-74,-54
Cerebellum-L,-32,-74,-54
Cerebellum-L,-34,-74,-54
Cerebellum-L,-36,-74,-54
Cerebellum-L,-12,-72,-54
Cerebellum-L,-14,-72,-54
Cerebellum-L,-16,-72,-54
Cerebellum-L,-18,-72,-54
Cerebellum-L,-20,-72,-54
Cerebellum-L,-22,-72,-54
Cerebellum-L,-24,-72,-54
Cerebellum-L,-26,-72,-54
Cerebellum-L,-28,-72,-54
Cerebellum-L,-30,-72,-54
Cerebellum-L,-32,-72,-54
Cerebellum-L,-34,-72,-54
Cerebellum-L,-36,-72,-54
Cerebellum-L,-38,-72,-54
Cerebellum-L,-10,-70,-54
Cerebellum-L,-12,-70,-54
Cerebellum-L,-14,-70,-54
Cerebellum-L,-16,-70,-54
Cerebellum-L,-18,-70,-54
Cerebellum-L,-20,-70,-54
Cerebellum-L,-22,-70,-54
Cerebellum-L,-24,-70,-54
Cerebellum-L,-26,-70,-54
Cerebellum-L,-28,-70,-54
Cerebellum-L,-30,-70,-54
Cerebellum-L,-32,-70,-54
Cerebellum-L,-34,-70,-54
Cerebellum-L,-36,-70,-54
Cerebellum-L,-38,-70,-54
Cerebellum-L,-40,-70,-54
Cerebellum-L,-10,-68,-54
Cerebellum-L,-12,-68,-54
Cerebellum-L,-14,-68,-54
Cerebellum-L,-16,-68,-54
Cerebellum-L,-18,-68,-54
Cerebellum-L,-20,-68,-54
Cerebellum-L,-22,-68,-54
Cerebellum-L,-24,-68,-54
Cerebellum-L,-26,-68,-54
Cerebellum-L,-28,-68,-54
Cerebellum-L,-30,-68,-54
Cerebellum-L,-32,-68,-54
Cerebellum-L,-34,-68,-54
Cerebellum-L,-36,-68,-54
Cerebellum-L,-38,-68,-54
Cerebellum-L,-40,-68,-54
Cerebellum-L,-42,-68,-54
Cerebellum-L,-10,-66,-54
Cerebellum-L,-12,-66,-54
Cerebellum-L,-14,-66,-54
Cerebellum-L,-16,-66,-54
Cerebellum-L,-18,-66,-54
Cerebellum-L,-20,-66,-54
Cerebellum-L,-22,-66,-54
Cerebellum-L,-24,-66,-54
Cerebellum-L,-26,-66,-54
Cerebellum-L,-28,-66,-54
Cerebellum-L,-30,-66,-54
Cerebellum-L,-32,-66,-54
Cerebellum-L,-34,-66,-54
Cerebellum-L,-36,-66,-54
Cerebellum-L,-38,-66,-54
Cerebellum-L,-40,-66,-54
Cerebellum-L,-42,-66,-54
Cerebellum-L,-4,-64,-54
Cerebellum-L,-6,-64,-54
Cerebellum-L,-8,-64,-54
Cerebellum-L,-10,-64,-54
Cerebellum-L,-12,-64,-54
Cerebellum-L,-14,-64,-54
Cerebellum-L,-16,-64,-54
Cerebellum-L,-18,-64,-54
Cerebellum-L,-20,-64,-54
Cerebellum-L,-22,-64,-54
Cerebellum-L,-24,-64,-54
Cerebellum-L,-26,-64,-54
Cerebellum-L,-28,-64,-54
Cerebellum-L,-30,-64,-54
Cerebellum-L,-32,-64,-54
Cerebellum-L,-34,-64,-54
Cerebellum-L,-36,-64,-54
Cerebellum-L,-38,-64,-54
Cerebellum-L,-40,-64,-54
Cerebellum-L,-42,-64,-54
Cerebellum-L,-44,-64,-54
Cerebellum-L,-2,-62,-54
Cerebellum-L,-4,-62,-54
Cerebellum-L,-6,-62,-54
Cerebellum-L,-8,-62,-54
Cerebellum-L,-10,-62,-54
Cerebellum-L,-12,-62,-54
Cerebellum-L,-14,-62,-54
Cerebellum-L,-16,-62,-54
Cerebellum-L,-18,-62,-54
Cerebellum-L,-20,-62,-54
Cerebellum-L,-22,-62,-54
Cerebellum-L,-24,-62,-54
Cerebellum-L,-26,-62,-54
Cerebellum-L,-28,-62,-54
Cerebellum-L,-30,-62,-54
Cerebellum-L,-32,-62,-54
Cerebellum-L,-34,-62,-54
Cerebellum-L,-36,-62,-54
Cerebellum-L,-38,-62,-54
Cerebellum-L,-40,-62,-54
Cerebellum-L,-42,-62,-54
Cerebellum-L,-44,-62,-54
Cerebellum-L,-2,-60,-54
Cerebellum-L,-4,-60,-54
Cerebellum-L,-6,-60,-54
Cerebellum-L,-8,-60,-54
Cerebellum-L,-10,-60,-54
Cerebellum-L,-12,-60,-54
Cerebellum-L,-14,-60,-54
Cerebellum-L,-16,-60,-54
Cerebellum-L,-18,-60,-54
Cerebellum-L,-20,-60,-54
Cerebellum-L,-22,-60,-54
Cerebellum-L,-24,-60,-54
Cerebellum-L,-26,-60,-54
Cerebellum-L,-28,-60,-54
